seed,run_dir,tick,total_count,ancestry_count,ancestry_fraction,family_species_count
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,9400,887,50,0.05636978579481398,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,9500,875,49,0.056,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,9600,903,46,0.05094130675526024,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,9700,886,46,0.05191873589164785,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,9800,901,42,0.04661487236403995,37
202608321,experiments/stringmol/runs/local-treatment/mixed/seed_202608321,9900,903,45,0.04983388704318937,37
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,0,150,10,0.06666666666666667,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,100,148,10,0.06756756756756757,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,200,137,12,0.08759124087591241,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,300,161,11,0.06832298136645963,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,400,154,13,0.08441558441558442,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,500,183,13,0.07103825136612021,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,600,174,15,0.08620689655172414,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,700,201,14,0.06965174129353234,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,800,182,16,0.08791208791208792,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,900,180,18,0.1,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,1000,209,22,0.10526315789473684,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,1100,206,25,0.12135922330097088,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,1200,240,32,0.13333333333333333,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,1300,237,40,0.16877637130801687,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,1400,274,42,0.15328467153284672,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,1500,265,43,0.16226415094339622,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,1600,263,45,0.17110266159695817,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,1700,297,46,0.15488215488215487,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,1800,292,49,0.1678082191780822,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,1900,321,47,0.14641744548286603,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,2000,306,51,0.16666666666666666,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,2100,350,57,0.16285714285714287,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,2200,343,63,0.1836734693877551,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,2300,333,70,0.21021021021021022,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,2400,365,70,0.1917808219178082,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,2500,352,70,0.19886363636363635,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,2600,402,78,0.19402985074626866,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,2700,393,78,0.1984732824427481,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,2800,422,84,0.1990521327014218,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,2900,413,87,0.2106537530266344,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,3000,406,91,0.22413793103448276,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,3100,443,92,0.2076749435665914,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,3200,433,97,0.22401847575057737,65
202608322,experiments/stringmol/runs/local-treatment/mixed/seed_202608322,3300,466,91,0.19527896995708155,65
